date,a1_spy_hvr,a2_soft_hrp_hvr,a3_soft_ml_hvr,a4_soft_eq_hvr,b1_spy_hmm,b2_soft_hrp_hmm,b3_soft_ml_hmm,b4_soft_eq_hmm,SPY
2026-01-07,148908.5310334111,117190.81379756687,101874.79002296306,114960.68211437495,142262.8628340394,136227.6218813114,96869.1380287179,134470.2684761741,170227.60843449188
2026-01-08,148897.0753498423,117338.24059500312,101953.5045228847,115102.35342955924,142248.68261583368,136548.06734195282,97041.89531271212,134792.51158543254,170210.3284487173
2026-01-09,149651.2346571292,117613.7752128262,102284.12511050707,115386.66177932477,143172.98656920533,136789.7119153899,97260.19706238594,135038.73299278296,171335.99609345946
2026-01-12,149833.30760339278,117683.95109658467,102318.39853319759,115458.57405822161,143394.05080399336,136874.19744643747,97302.45252731189,135122.41055443673,171605.07015766314
2026-01-13,149610.22101511544,117615.76724513256,102284.76274398975,115394.30044040275,143112.79476208898,136755.4668046665,97251.17851737815,135007.55256919848,171261.93901156855
2026-01-14,149056.88178317348,117621.67240806723,102276.83248626799,115394.75824219095,142422.36819669232,136966.0500033234,97313.16254762627,135215.0352347983,170420.1568474083
2026-01-15,149444.7004154375,117721.43357493532,102355.5347790015,115498.29143991345,142803.20456851475,137083.87315204256,97397.21210550018,135333.75876997723,170884.2478939248
2026-01-16,149319.4867233062,117687.88416344937,102238.56485710603,115464.67409579881,142686.8466901662,137053.27057741853,97364.9983451777,135302.53194035662,170741.07086893567
2026-01-20,146279.81640398147,116956.3227019679,101541.67836565929,114726.31330001488,139834.69958245076,136142.73192696134,96729.60230571275,134392.66756148168,167265.32515885468
2026-01-21,147968.04239099278,117540.85153818493,102088.08374043547,115313.93589808478,141419.64672189776,136853.04098087086,97188.85522600978,135104.73559033775,169195.7464268116
2026-01-22,148740.9131113893,117735.9194368181,102330.63582227261,115509.11251037686,142145.240946658,137014.78905018308,97347.97723479534,135266.77678836707,170079.49427071004
2026-01-23,148794.8845304114,117687.17623784396,102382.74836982101,115463.1737950035,142196.72864609762,136905.87089911845,97335.87588083753,135160.35687296407,170141.20850561914
2026-01-26,149550.4843967208,117872.19103683221,102613.25220881031,115649.50941729179,142905.76983386435,137127.5350320264,97502.73479912507,135380.82946113628,171005.2077943466
2026-01-27,150146.32886272483,117787.35101026845,102671.77299860869,115580.81619639005,143465.13042418033,136876.55441747466,97419.28164058545,135139.44254590364,171686.5329477432
2026-01-28,150131.21686539863,117670.72115995716,102662.30972548714,115471.97988194715,143451.2349895181,136588.27590855368,97294.45528829788,134856.75963264465,171669.25296196862
2026-01-29,149833.29463239663,118268.12020248879,103044.3003957725,116044.42114590127,143172.28024532742,137295.07378487807,97855.66149690554,135552.03653058654,171328.59038527036
2026-01-30,149386.41128289365,118251.40058370914,102919.57790795426,116012.78600958224,142753.54713119313,137453.8726074924,97883.71963158072,135703.37727431284,170817.59652022296
2026-02-02,150129.05800863774,118470.19174358385,102955.51846793114,116229.04013940165,143450.7841669865,137760.5498444482,97985.89522571869,136004.6677516839,171666.78439257227
2026-02-03,148859.65023323795,118242.94412324204,102718.98481854575,116002.22986063203,142259.76895602176,137506.97114235282,97784.58181724156,135759.56075269982,170215.26558751008
2026-02-04,148138.5920751027,118190.03998282387,102518.13205093794,115935.51355356346,141611.82220873176,137821.54668185138,97800.52881714016,136069.3639842455,169390.76340912443
2026-02-05,146288.45183102507,117791.41682059426,102207.76320492821,115534.70222566713,139951.758626994,137375.40476084806,97538.55091068312,135617.97851602332,167275.19943644016
2026-02-06,149094.96562017436,118720.65752240364,102830.26728905053,116458.58807759408,142474.7156699281,138350.67201650838,98090.1264079366,136594.82984721108,170484.33965171382
